Info 0    [10:07:41.092] Starting TS Server
Info 3468 [15:16:38.695] collectAutoImports: module specifier cache size: 267
Info 3469 [15:16:38.698] getSymbolToExportInfoMap: cache hit
Info 3470 [15:16:38.701] collectAutoImports: done in 5.936124000698328 ms
Info 3471 [15:16:38.701] getCompletionData: Semantic work: 8.94989699870348
Info 3472 [15:16:38.704] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.0611120015382767
Info 3473 [15:16:39.259] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3474 [15:16:39.271] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 569 structureChanged: false Elapsed: 12.600214000791311ms
Info 3475 [15:16:39.271] Different program with same set of files:: structureIsReused:: 2
Info 3476 [15:16:40.529] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3477 [15:16:40.542] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 570 structureChanged: false Elapsed: 12.322151999920607ms
Info 3478 [15:16:40.542] Different program with same set of files:: structureIsReused:: 2
Info 3479 [15:16:41.149] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3480 [15:16:41.168] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 571 structureChanged: false Elapsed: 19.223466999828815ms
Info 3481 [15:16:41.168] Different program with same set of files:: structureIsReused:: 2
Info 3482 [15:16:41.798] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3483 [15:16:41.810] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 572 structureChanged: false Elapsed: 12.11634599789977ms
Info 3484 [15:16:41.810] Different program with same set of files:: structureIsReused:: 2
Info 3485 [15:16:43.161] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3486 [15:16:43.175] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 573 structureChanged: false Elapsed: 13.984600000083447ms
Info 3487 [15:16:43.176] Different program with same set of files:: structureIsReused:: 2
Info 3488 [15:18:07.717] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3489 [15:18:07.731] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 574 structureChanged: false Elapsed: 13.201191000640392ms
Info 3490 [15:18:07.731] Different program with same set of files:: structureIsReused:: 2
Info 3491 [15:18:07.938] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3492 [15:18:07.957] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 575 structureChanged: false Elapsed: 18.19802400097251ms
Info 3493 [15:18:07.957] Different program with same set of files:: structureIsReused:: 2
Info 3494 [15:18:08.528] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3495 [15:18:08.539] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 576 structureChanged: false Elapsed: 10.512637998908758ms
Info 3496 [15:18:08.539] Different program with same set of files:: structureIsReused:: 2
Info 3497 [15:18:09.668] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3498 [15:18:09.682] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 577 structureChanged: false Elapsed: 13.894510999321938ms
Info 3499 [15:18:09.682] Different program with same set of files:: structureIsReused:: 2
Info 3500 [15:18:09.686] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3501 [15:18:09.700] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 578 structureChanged: false Elapsed: 13.947851002216339ms
Info 3502 [15:18:09.700] Different program with same set of files:: structureIsReused:: 2
Info 3503 [15:18:10.181] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3504 [15:18:10.195] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 579 structureChanged: false Elapsed: 13.742926999926567ms
Info 3505 [15:18:10.195] Different program with same set of files:: structureIsReused:: 2
Info 3506 [15:18:10.943] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3507 [15:18:10.959] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 580 structureChanged: false Elapsed: 16.013545997440815ms
Info 3508 [15:18:10.959] Different program with same set of files:: structureIsReused:: 2
Info 3509 [15:18:11.253] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3510 [15:18:11.266] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 581 structureChanged: false Elapsed: 13.334772001951933ms
Info 3511 [15:18:11.266] Different program with same set of files:: structureIsReused:: 2
Info 3512 [15:18:11.694] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3513 [15:18:11.706] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 582 structureChanged: false Elapsed: 12.435644999146461ms
Info 3514 [15:18:11.706] Different program with same set of files:: structureIsReused:: 2
Info 3515 [15:18:12.448] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3516 [15:18:12.461] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 583 structureChanged: false Elapsed: 13.029598999768496ms
Info 3517 [15:18:12.461] Different program with same set of files:: structureIsReused:: 2
Info 3518 [15:18:12.733] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3519 [15:18:12.746] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 584 structureChanged: false Elapsed: 13.35615199804306ms
Info 3520 [15:18:12.746] Different program with same set of files:: structureIsReused:: 2
Info 3521 [15:18:13.443] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3522 [15:18:13.454] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 585 structureChanged: false Elapsed: 11.753775998950005ms
Info 3523 [15:18:13.455] Different program with same set of files:: structureIsReused:: 2
Info 3524 [15:18:21.960] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3525 [15:18:21.972] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 586 structureChanged: false Elapsed: 11.476656001061201ms
Info 3526 [15:18:21.972] Different program with same set of files:: structureIsReused:: 2
Info 3527 [15:18:22.062] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3528 [15:18:22.077] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 587 structureChanged: false Elapsed: 14.39970900118351ms
Info 3529 [15:18:22.077] Different program with same set of files:: structureIsReused:: 2
Info 3530 [15:18:22.173] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3531 [15:18:22.184] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 588 structureChanged: false Elapsed: 11.011603999882936ms
Info 3532 [15:18:22.184] Different program with same set of files:: structureIsReused:: 2
Info 3533 [15:18:23.308] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3534 [15:18:23.320] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 589 structureChanged: false Elapsed: 11.182535000145435ms
Info 3535 [15:18:23.320] Different program with same set of files:: structureIsReused:: 2
Info 3536 [15:18:23.563] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3537 [15:18:23.575] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 590 structureChanged: false Elapsed: 11.320343997329473ms
Info 3538 [15:18:23.575] Different program with same set of files:: structureIsReused:: 2
Info 3539 [15:18:23.712] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3540 [15:18:23.725] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 591 structureChanged: false Elapsed: 12.775313001126051ms
Info 3541 [15:18:23.725] Different program with same set of files:: structureIsReused:: 2
Info 3542 [15:18:23.962] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3543 [15:18:23.974] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 592 structureChanged: false Elapsed: 11.707389999181032ms
Info 3544 [15:18:23.974] Different program with same set of files:: structureIsReused:: 2
Info 3545 [15:18:24.335] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3546 [15:18:24.343] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 593 structureChanged: false Elapsed: 7.741411000490189ms
Info 3547 [15:18:24.343] Different program with same set of files:: structureIsReused:: 2
Info 3548 [15:18:24.407] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3549 [15:18:24.417] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 594 structureChanged: false Elapsed: 10.42594499886036ms
Info 3550 [15:18:24.417] Different program with same set of files:: structureIsReused:: 2
Info 3551 [15:18:24.528] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3552 [15:18:24.538] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 595 structureChanged: false Elapsed: 9.878619000315666ms
Info 3553 [15:18:24.538] Different program with same set of files:: structureIsReused:: 2
Info 3554 [15:18:24.681] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3555 [15:18:24.694] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 596 structureChanged: false Elapsed: 13.851940996944904ms
Info 3556 [15:18:24.695] Different program with same set of files:: structureIsReused:: 2
Info 3557 [15:18:24.745] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3558 [15:18:24.761] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 597 structureChanged: false Elapsed: 15.90777799859643ms
Info 3559 [15:18:24.761] Different program with same set of files:: structureIsReused:: 2
Info 3560 [15:18:25.636] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3561 [15:18:25.648] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 598 structureChanged: false Elapsed: 11.589637998491526ms
Info 3562 [15:18:25.648] Different program with same set of files:: structureIsReused:: 2
Info 3563 [15:18:27.843] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3564 [15:18:27.858] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 599 structureChanged: false Elapsed: 15.532173998653889ms
Info 3565 [15:18:27.859] Different program with same set of files:: structureIsReused:: 2
Info 3566 [15:18:27.965] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3567 [15:18:27.979] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 600 structureChanged: false Elapsed: 13.671854000538588ms
Info 3568 [15:18:27.979] Different program with same set of files:: structureIsReused:: 2
Info 3569 [15:18:28.084] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3570 [15:18:28.099] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 601 structureChanged: false Elapsed: 14.644838999956846ms
Info 3571 [15:18:28.099] Different program with same set of files:: structureIsReused:: 2
Info 3572 [15:18:28.361] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3573 [15:18:28.381] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 602 structureChanged: false Elapsed: 19.269332997500896ms
Info 3574 [15:18:28.381] Different program with same set of files:: structureIsReused:: 2
Info 3575 [15:18:28.551] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3576 [15:18:28.561] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 603 structureChanged: false Elapsed: 9.655079998075962ms
Info 3577 [15:18:28.561] Different program with same set of files:: structureIsReused:: 2
Info 3578 [15:18:28.748] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3579 [15:18:28.760] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 604 structureChanged: false Elapsed: 11.681239999830723ms
Info 3580 [15:18:28.760] Different program with same set of files:: structureIsReused:: 2
Info 3581 [15:18:28.942] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3582 [15:18:28.953] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 605 structureChanged: false Elapsed: 11.39036399871111ms
Info 3583 [15:18:28.953] Different program with same set of files:: structureIsReused:: 2
Info 3584 [15:18:29.545] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3585 [15:18:29.560] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 606 structureChanged: false Elapsed: 15.097798999398947ms
Info 3586 [15:18:29.560] Different program with same set of files:: structureIsReused:: 2
Info 3587 [15:18:29.628] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3588 [15:18:29.639] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 607 structureChanged: false Elapsed: 11.470463998615742ms
Info 3589 [15:18:29.639] Different program with same set of files:: structureIsReused:: 2
Info 3590 [15:18:29.784] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3591 [15:18:29.796] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 608 structureChanged: false Elapsed: 12.12933000177145ms
Info 3592 [15:18:29.796] Different program with same set of files:: structureIsReused:: 2
Info 3593 [15:18:29.907] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3594 [15:18:29.919] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 609 structureChanged: false Elapsed: 11.80230799689889ms
Info 3595 [15:18:29.919] Different program with same set of files:: structureIsReused:: 2
Info 3596 [15:18:29.968] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3597 [15:18:29.982] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 610 structureChanged: false Elapsed: 13.685659997165203ms
Info 3598 [15:18:29.982] Different program with same set of files:: structureIsReused:: 2
Info 3599 [15:18:30.688] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3600 [15:18:30.698] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 611 structureChanged: false Elapsed: 10.803704001009464ms
Info 3601 [15:18:30.699] Different program with same set of files:: structureIsReused:: 2
Info 3602 [15:18:39.673] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3603 [15:18:39.682] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 612 structureChanged: false Elapsed: 8.939136002212763ms
